job_description_length,benefits_score,salary_usd
2304,6.7,109357
669,5.3,122021
2055,5.5,325087
1234,6.2,168996
1032,6.9,43570
1503,5.8,149909
1031,6.0,82164
1295,8.4,92430
2206,7.6,49758
1505,5.7,74628
2160,7.1,128025
865,7.0,100244
1855,9.9,34992
1361,9.8,94904
1051,8.8,134647
2101,5.6,47733
706,5.2,126186
600,6.7,178018
713,6.8,58807
692,9.8,78517
632,6.8,152471
1920,7.4,83053
2179,8.7,55419
777,9.9,226088
566,7.9,140926
1471,5.5,97767
904,8.7,100990
2464,6.1,136795
1123,5.5,76815
1924,10.0,80644
591,9.1,90240
1177,8.6,199372
1555,6.9,232839
2358,6.2,120541
1701,8.5,94694
657,7.3,69183
976,7.9,101698
1663,6.3,131365
1184,10.0,130237
811,6.3,171976
629,5.6,219348
2042,7.6,215507
1881,9.1,168512
733,7.3,121328
670,9.1,289498
571,8.7,109391
1608,9.6,92796
1024,6.5,254375
1165,6.2,64737
1334,7.5,101753
977,9.1,208375
2402,6.6,127596
1309,9.4,231910
1632,5.6,40030
1355,6.0,108886
1563,6.0,25902
1437,7.0,86757
1495,6.7,38963
1113,7.9,308292
2266,7.6,194259
1479,7.1,90499
1604,5.9,152866
1968,9.0,207262
2191,5.9,97380
2380,6.1,163759
595,7.4,121421
880,9.1,43568
1105,9.2,119350
2058,6.0,95494
997,6.6,62202
2438,7.1,88967
1312,7.3,63313
924,8.8,59228
1524,6.6,125001
1096,5.9,36642
1472,8.2,113963
1855,8.7,135609
1340,9.0,129508
766,6.3,222566
2271,6.6,263402
1798,6.9,60120
2474,9.2,76589
714,9.9,73963
1220,5.6,320290
828,6.6,148841
2404,7.0,111086
1084,7.0,259096
1127,5.4,90325
893,9.6,92718
2472,5.0,124245
1436,8.0,235413
2186,9.5,137922
855,8.3,123420
2452,6.8,234411
1105,9.3,28209
852,5.4,77044
2474,5.5,126485
1540,7.5,75977
1094,8.1,53042
2121,5.7,88798
2153,9.9,133645
2348,8.9,123940
1895,7.2,250927
1152,7.8,68177
535,7.1,92501
1801,7.8,117573
1455,8.8,48867
973,8.5,65451
2016,9.9,96257
1475,9.7,64758
2311,7.7,76008
1643,9.9,61682
1129,9.6,193425
2178,6.7,96082
1546,10.0,118266
1750,5.5,92143
1961,6.1,53657
1905,8.2,219960
1930,7.2,227427
1659,6.0,140704
1589,7.9,90170
2007,7.6,75174
760,6.2,98977
2066,8.0,92614
1943,8.2,24682
1956,7.4,169552
1778,7.6,152388
576,5.4,56108
1329,9.7,185781
588,6.2,175075
1954,9.9,69174
634,7.5,114304
501,8.0,205622
2059,7.0,162908
994,10.0,357781
2403,9.1,204495
1363,7.6,70678
905,6.7,114963
1435,8.1,67163
1204,9.8,211419
2282,5.1,134096
1904,7.5,146850
1776,9.8,67285
1959,5.3,287563
821,5.2,86376
2037,6.7,78208
1315,8.6,83692
1430,8.1,143315
1323,5.7,75949
866,5.4,124751
1284,6.9,189998
1148,8.1,193193
2011,7.2,180069
1805,8.6,202205
691,7.6,84851
942,5.8,100135
2036,5.2,149157
530,5.0,255277
2069,5.3,118601
2183,8.1,204430
1673,8.5,148777
617,5.6,280124
2099,8.6,68849
1172,7.6,29926
1950,7.9,70863
922,9.3,63834
2134,10.0,332210
1974,9.9,67710
2066,9.4,129621
1456,8.2,84399
1604,7.4,140977
1426,5.7,130649
1705,7.4,94972
1595,7.6,176030
1405,6.0,101314
965,6.3,59806
1187,7.4,106748
2350,5.0,49405
1605,8.0,230116
1425,8.5,155786
2422,6.2,78295
1048,8.4,116184
1238,9.2,70480
2218,9.8,257142
1842,7.3,75895
2259,6.4,130146
2050,5.1,62607
561,5.3,213739
713,5.4,239862
1378,6.3,85775
2406,6.5,52732
1438,8.8,134420
1127,7.0,261477
1728,8.4,163591
2319,6.6,140181
1741,9.8,142202
620,9.3,157835
1879,9.4,186913
1873,5.5,133440
617,6.3,138149
1605,5.8,130691
2305,9.2,87469
1723,10.0,106777
2354,5.8,50461
1071,8.5,159609
1775,8.5,154149
2036,5.7,64819
2038,9.1,125314
1137,7.1,55051
548,9.6,32595
2334,7.8,71110
848,5.8,169547
1319,8.4,178084
1496,5.4,62829
2270,6.4,159514
2290,6.2,127374
603,5.5,123377
760,8.0,131293
1451,7.2,69197
557,7.9,96379
2426,6.8,57105
576,9.9,41328
1740,6.8,119623
2083,8.0,158417
2475,5.6,82345
2180,6.9,28336
1879,5.4,176246
1770,8.1,47000
2331,5.5,47164
1896,8.9,132818
2172,8.0,85866
1291,6.5,92368
988,6.4,100531
1287,9.1,87818
1204,7.7,214112
1876,5.3,137081
931,5.6,53421
1153,6.2,75794
1294,5.3,175103
1991,7.7,175669
2411,8.4,152942
691,5.9,115652
1152,6.3,254643
1737,7.2,113576
1834,9.4,82775
604,9.8,166158
871,8.0,128965
1903,8.8,117391
2124,9.3,270558
1395,6.6,190549
1095,6.2,53483
2370,6.9,119338
1271,7.9,66333
1799,6.3,102503
2206,5.5,135092
897,9.4,102919
1370,6.7,135359
674,6.3,125939
1040,8.0,187712
716,5.8,243121
2149,7.2,53273
2443,8.8,34231
2320,7.7,64663
2106,6.0,145887
1137,8.3,225404
817,8.0,118211
737,7.2,121319
2217,8.4,83754
511,8.4,41420
1470,5.7,167184
1710,7.4,79973
1303,9.2,215068
1234,8.9,61811
1211,5.4,105290
1963,7.2,87480
1834,6.6,100005
504,9.3,162358
1856,9.0,158769
1675,8.3,231743
2389,7.9,198048
1565,8.9,170409
506,9.5,137317
1376,7.6,215252
737,7.6,115357
1847,6.3,78765
1593,7.4,111065
2221,5.3,79550
2068,7.5,155394
1009,9.6,92899
1513,8.3,94215
1084,8.4,80817
1113,5.2,142421
2037,9.0,162016
624,7.6,240723
713,9.7,177202
1936,6.2,19994
859,5.3,87827
561,9.0,246485
2094,7.8,185718
1429,8.4,80076
1685,6.5,184303
1155,5.5,144334
1676,8.4,136225
1939,5.3,132186
1426,9.5,125855
2134,9.3,56288
1570,6.3,249001
2196,8.9,132994
579,8.4,108206
831,5.7,55261
2126,7.6,212757
785,5.8,115527
652,5.8,90576
1389,9.8,68314
845,9.2,80632
888,6.3,85732
2145,5.6,89212
2079,9.9,58528
2267,9.5,111013
1545,6.2,161974
1342,5.8,100290
2080,5.4,66642
2391,9.4,162695
1084,6.5,137077
1483,5.4,132459
2272,8.1,19457
505,9.7,38912
1667,6.7,111322
820,7.6,39729
1542,5.8,64601
1422,9.4,199532
1453,5.2,204827
1257,5.2,131492
657,9.0,200548
1744,8.9,109537
1222,6.2,169432
1119,7.8,166233
2214,8.1,67397
2219,8.7,56703
575,9.3,26374
624,7.4,45657
1967,7.1,39452
1819,7.7,123631
799,7.2,102463
2158,6.0,38458
1836,8.4,50577
1752,8.1,91272
1054,5.5,92478
534,6.2,213025
1242,5.9,240149
1949,9.7,97727
1546,7.3,81590
2250,7.9,80741
2227,5.1,207242
1676,8.7,162118
1519,6.8,95549
2127,7.1,22852
1827,5.9,99707
832,5.9,82711
2294,6.1,114447
1943,7.7,80841
1721,8.4,75011
965,6.6,48013
956,7.0,210553
1327,7.8,68238
709,8.4,211620
1175,7.6,200684
1869,8.6,91715
1885,9.0,93185
2387,6.9,87268
2360,7.7,267540
1723,6.0,126759
1374,7.2,129742
897,7.2,78149
1412,8.2,84880
1740,9.2,106468
2495,6.8,77051
561,9.2,54386
1924,8.7,241352
955,5.7,122023
602,8.3,69776
868,7.7,150163
718,8.2,46451
648,9.9,78071
2050,8.6,141974
1956,9.6,101301
2115,5.3,147615
1303,8.7,59247
2393,9.4,68387
1382,6.9,94339
594,8.7,246518
1537,9.0,102322
1441,6.2,209756
1705,6.3,130034
1356,5.6,112402
1616,7.5,111935
1321,6.2,210290
1382,8.2,156011
1536,9.0,72835
1277,5.7,182390
2005,9.1,69023
1890,8.1,92468
651,5.6,65251
1446,8.3,217187
1960,9.6,54380
1535,9.0,295717
2498,6.8,122502
976,8.4,109823
1809,7.3,82666
1443,7.5,69269
630,7.4,193819
1501,8.7,104297
2254,7.7,64787
1672,7.7,321641
1517,5.8,55628
530,5.4,45870
1022,7.1,152656
717,9.5,26656
1615,8.4,146759
1287,6.1,44241
1057,7.4,124494
1223,6.5,83827
1968,8.7,133335
2300,5.5,161531
924,5.9,80194
2264,6.7,181350
1591,8.7,102985
598,9.5,70147
1227,9.4,95188
2135,6.4,274623
1648,7.8,79001
706,9.9,133645
1774,6.5,63052
1164,8.4,150556
1572,7.6,44619
2181,8.1,243017
1686,9.2,201305
1613,5.4,94123
2014,6.2,52016
710,5.1,48238
2343,8.2,189852
979,8.0,71233
855,9.3,152809
2002,5.7,79844
2059,7.7,90766
1778,8.7,94607
1465,9.6,155537
1930,6.4,84059
1111,10.0,214035
858,10.0,62794
1482,8.3,78666
1805,8.9,73536
1603,5.9,35544
2298,8.8,49579
1467,5.6,37102
1366,6.5,151791
2374,9.5,114945
1851,8.3,74998
762,6.6,119208
626,8.0,215124
545,8.7,111381
1980,9.3,62659
1714,6.1,174509
1025,6.9,76295
2364,5.3,82190
1300,9.1,60176
913,6.3,91041
1175,8.8,51392
1768,7.8,291795
652,6.2,95963
1696,9.4,48317
1858,6.4,66508
769,9.8,160872
2311,8.8,170265
2047,6.8,67378
793,5.1,201053
736,8.2,61127
1166,9.4,132422
1557,5.4,99521
1734,8.2,187640
1933,6.2,79512
502,9.2,76070
1168,8.2,214448
689,9.1,197364
978,5.9,106426
1583,7.7,64010
1807,6.0,208320
1110,5.6,93335
1249,7.6,102368
1113,5.9,64929
2115,6.2,206784
1655,7.0,203979
1509,5.3,124710
1468,7.0,60824
1755,7.0,133068
1865,9.7,122346
1372,5.9,180133
2424,7.9,79220
2071,6.8,129587
1400,8.5,58088
2120,8.8,202346
938,9.3,242484
2206,8.6,89975
1152,8.9,89837
2033,5.6,218325
1675,8.8,75754
1885,7.8,117509
925,9.1,84791
800,7.5,55644
1578,5.3,32651
707,6.2,207687
775,6.7,251818
1371,7.6,117307
2390,6.0,67912
1380,7.3,221812
862,8.1,67496
1383,9.6,75744
1515,7.6,78980
1676,7.4,138142
858,5.3,183795
1634,6.1,181750
685,5.9,122129
768,7.7,227275
1996,7.8,164834
983,5.4,86870
845,9.2,75356
2303,5.4,70888
1167,9.8,85683
922,8.1,136342
1649,9.1,308880
2044,6.7,163206
1933,6.1,268727
1759,7.0,158218
2183,8.9,90014
674,7.5,350601
808,6.6,162040
1230,5.0,195569
1770,5.3,65095
1991,6.5,135374
1423,8.7,114011
1249,9.3,67057
1401,9.7,59067
2079,5.4,178851
896,9.3,91673
807,8.2,176800
1916,5.5,56994
711,6.9,152056
994,9.7,77428
2158,5.8,232854
1864,8.2,198603
742,8.4,119402
2182,5.9,62647
664,7.2,226045
900,6.0,220671
1805,5.8,88695
2238,9.1,55419
1592,9.6,121382
2261,7.1,80405
1819,5.9,234097
1113,9.6,122139
2096,8.7,61146
2448,7.0,72035
1747,8.0,224347
1611,7.8,54240
1386,9.7,153995
2223,8.4,196504
2256,10.0,164839
2117,7.1,57984
2342,5.2,269893
1864,5.7,72103
1903,8.2,130093
663,7.8,68572
585,5.5,55431
1477,6.3,104409
1392,9.2,98179
2161,5.6,138780
849,6.4,222699
2460,7.6,50170
2240,5.9,38746
1598,9.8,74319
2356,7.9,273668
1290,5.5,66041
1933,7.4,75268
1434,9.5,177163
903,9.0,169340
1181,5.5,150295
1751,7.1,154260
2099,6.5,100497
786,6.8,193134
2419,7.7,170026
1588,7.8,237130
1670,8.5,122855
1510,8.9,73055
1791,9.6,38444
1148,9.5,174441
953,9.9,120189
2399,9.8,112460
1060,5.4,230551
2418,8.8,143999
1333,9.8,181922
739,10.0,121801
2349,9.4,158462
1789,9.6,113678
1696,8.9,151647
1512,7.9,111894
2166,7.9,99898
788,8.2,88708
2250,7.9,101550
540,7.1,69360
2292,7.5,124351
2365,5.6,174613
1645,8.6,164314
1093,8.0,33496
1192,9.6,90700
725,9.1,43580
1152,5.6,134932
1846,9.1,97649
1536,9.2,150764
2089,9.9,136387
1509,5.7,99958
566,5.5,98300
548,5.6,22579
1797,9.3,159778
2384,6.8,52353
2186,9.1,82987
521,7.2,76339
1045,7.3,100750
668,5.6,73199
1924,7.5,76495
1481,5.7,101641
908,9.0,66025
2055,9.2,55150
750,5.6,132349
761,5.5,84903
710,6.3,172144
2257,7.8,83302
1601,7.5,109085
1806,5.9,354720
1723,8.6,106171
1002,8.6,86810
1531,9.0,131624
775,6.6,68905
1935,5.3,134463
1310,9.9,98904
890,5.5,257480
680,9.4,117881
1098,8.7,131840
1394,8.7,235864
2196,7.8,151764
1528,5.6,120897
1330,7.2,319778
1895,8.2,213125
1090,5.2,99994
2322,6.3,42397
1846,7.4,268816
1227,8.2,146336
916,6.7,163963
1703,5.5,50533
2258,5.2,82127
1582,8.0,116006
1710,5.6,126184
1699,5.9,160147
1084,9.1,107865
1931,9.0,187028
1288,7.1,110875
1852,8.6,206757
1099,8.2,56474
689,7.9,85570
889,9.5,212458
1169,9.8,70580
747,6.6,36309
1314,6.0,64560
979,6.0,94949
1926,7.9,74347
1311,8.6,321456
1412,8.4,72159
977,8.5,185190
1452,9.1,150333
874,9.9,265558
981,8.1,82299
892,7.8,148281
821,8.5,33202
2327,7.1,67300
2086,7.6,120081
1365,9.2,73036
609,8.3,87908
669,5.5,70146
1969,8.9,32133
1758,7.5,108840
1477,8.5,122926
1944,6.5,287863
2461,5.3,99266
2258,8.4,228899
2146,6.7,162574
632,5.5,225255
551,9.9,132938
2316,9.8,90671
1094,7.5,179691
1834,9.6,80674
1744,5.3,96450
1918,8.9,132495
1527,9.3,70645
996,7.5,24476
705,6.6,219297
1455,9.2,139564
2116,7.7,232693
970,6.7,97324
2121,8.2,83572
1345,7.8,119106
2045,5.3,107752
1829,7.8,62312
1262,7.4,118029
727,6.1,204810
2268,9.1,79470
1626,6.6,86228
984,5.8,118142
1455,6.8,149989
1869,8.0,59094
1226,8.2,177285
1124,6.8,86720
1182,9.3,86353
1226,6.7,43936
2169,8.9,143556
768,5.9,78380
519,7.1,72730
618,5.1,290341
1350,8.7,217967
1370,8.2,102309
2180,7.3,80525
1769,7.0,202160
2217,8.3,220964
2102,8.5,56149
2214,5.6,145157
1466,5.4,172667
1737,6.0,138247
1752,7.0,129293
1926,5.1,106869
1741,6.8,57671
1138,6.9,279242
1462,9.9,204632
1317,6.1,203509
1324,7.1,76433
1767,7.8,143395
1196,6.9,190317
1104,5.0,18052
766,5.4,157903
2055,8.9,208955
1827,7.1,34807
1620,9.9,81021
665,9.9,64631
1011,9.5,92162
1272,7.4,110327
1076,8.5,102765
2033,5.0,91759
2184,5.4,159836
658,5.3,120984
2464,6.7,159881
691,5.7,89150
1181,5.6,67892
1462,5.9,92548
1703,9.0,53496
661,6.9,70599
1223,9.0,61691
2257,5.5,128526
2247,6.9,211888
1360,10.0,111691
1097,5.3,38446
592,9.7,90939
805,6.7,89119
929,9.1,334067
2195,6.3,168122
2192,5.3,130674
1992,9.4,147848
2374,9.9,206878
1180,7.4,120770
600,9.1,209060
1994,6.8,55846
1073,8.0,96258
1156,7.1,76228
1599,6.4,202209
636,7.1,106972
1101,9.8,79068
1488,5.8,101691
772,8.5,113366
830,6.8,309967
1144,8.2,137461
2171,8.1,87443
810,9.1,116059
1099,9.4,82475
1639,9.7,134959
739,8.7,295543
2048,8.7,69846
1605,8.8,129073
810,5.2,60030
1477,5.8,90890
2450,7.8,166381
2033,9.6,281704
980,5.5,132917
1755,8.1,29350
1392,6.1,72631
1414,7.5,57268
1399,7.1,83126
2416,6.0,114645
1831,8.3,63688
1672,6.2,122807
795,8.7,102173
1359,8.9,139906
945,8.9,161399
624,7.7,104420
1130,5.3,88018
2119,8.8,65855
1128,8.4,153926
653,7.3,133543
965,8.5,132804
1393,8.7,185999
2246,5.4,160037
1534,9.5,71318
551,9.9,210874
2499,7.0,171409
1754,8.5,41300
2073,7.4,61734
1548,6.2,171718
1185,8.5,72603
2433,6.6,147559
2052,7.4,117163
2463,9.3,112263
1928,8.6,29429
896,6.1,125096
2175,5.4,290902
978,5.3,139674
544,8.8,112288
1131,7.0,55248
854,5.3,222488
1277,8.1,186626
773,7.2,262649
2487,6.3,103455
1535,9.5,122416
2140,6.6,126398
2202,8.4,104577
2381,8.1,222225
508,7.2,153799
938,7.4,77712
1373,9.4,68332
832,8.5,81904
2341,6.8,67175
1801,7.8,71427
2143,9.6,163454
1474,8.3,70727
1093,5.3,136745
2457,9.7,122312
2109,8.2,88018
2427,5.6,107618
954,5.8,82542
2224,9.9,37476
2200,6.9,24095
1366,7.0,295505
1248,8.7,85346
559,7.9,142448
2102,6.0,60149
1355,5.7,92230
568,7.3,93635
1683,9.8,109810
1657,6.2,268003
2290,6.1,241976
2263,8.5,60314
1270,6.7,34598
1197,9.4,174612
1604,6.3,119374
1718,8.2,121158
530,9.7,126193
2487,9.7,41111
1698,7.5,22562
1340,5.1,219263
927,6.0,96400
1702,7.8,128818
1082,6.2,216334
2094,6.1,94530
650,8.2,89370
1023,7.8,127066
1887,7.8,110035
1739,6.9,139926
1023,8.6,77667
505,5.8,178132
1744,7.6,86792
579,5.9,316782
2050,7.7,96906
1093,6.5,69233
1838,7.9,108244
1098,8.3,93348
618,8.8,79789
1022,7.0,69277
1375,5.5,182548
554,9.9,80971
1881,5.2,84774
2124,8.7,88260
2088,6.2,105933
1166,8.9,252207
1973,8.1,24594
1940,8.6,133353
898,6.2,116932
1070,7.1,169884
2486,9.9,171722
1522,8.3,303831
1209,5.2,28602
1209,9.6,267508
1614,9.3,115925
1277,8.1,80656
1304,6.8,27562
701,8.5,192999
1852,9.1,254016
1738,8.1,63794
1023,6.7,82068
2000,6.3,68103
1554,8.9,108322
1986,5.4,80835
2061,9.5,114660
2032,8.1,106582
1645,8.4,96014
996,7.0,91689
1800,9.5,64501
1321,5.8,75701
1697,6.6,45437
2338,9.9,74737
1347,6.9,57174
776,9.2,152694
1006,5.2,118599
1980,6.0,87706
1198,8.9,88238
1582,9.9,92582
2212,7.7,38341
1755,6.9,40454
1201,8.7,67022
1062,9.5,46195
1866,7.5,184717
1994,7.4,84313
938,7.8,171948
507,6.6,65079
2003,5.1,257240
859,8.6,71462
1773,5.6,123699
596,7.0,72589
1922,9.9,128822
1012,5.6,76617
537,5.6,93353
1475,8.0,128582
1192,8.9,105420
2371,5.4,158281
1800,8.6,90700
1715,6.7,163549
1952,5.9,91126
2047,5.8,197097
1856,9.1,130848
1921,9.2,115185
1287,7.9,74184
761,8.2,85351
2483,6.0,65593
1054,5.9,123894
1986,9.9,152751
1610,9.6,94949
538,6.3,199664
1607,7.1,51090
1039,9.1,80797
1476,5.0,148078
1545,9.9,241116
852,8.8,71525
1439,7.0,228052
1536,9.8,92722
2385,7.5,177606
1306,9.3,65911
1946,9.2,91391
2364,6.2,201317
1363,8.2,63528
1458,9.9,74903
1801,8.1,33431
2334,5.0,58058
2404,5.2,125186
644,6.0,157137
2216,6.5,32212
749,8.3,96262
1821,6.8,87709
642,9.7,150226
1794,8.8,68640
2028,6.2,54111
969,6.8,144317
1981,9.5,136724
811,6.8,100385
1806,6.0,90275
2331,7.9,180652
1099,6.9,51128
1980,8.9,129737
2142,5.5,81423
1386,7.1,171399
971,6.9,299540
1015,6.9,23079
2377,6.8,160236
1175,8.2,75808
1714,8.8,109582
1525,7.9,85941
642,9.5,160982
913,8.1,111319
1351,8.9,99974
963,9.7,103001
1504,9.1,207251
1904,7.6,65060
1702,6.8,90343
1905,6.7,99304
1330,9.8,79942
619,8.7,105304
1101,5.0,118101
855,9.2,64827
2468,8.3,136792
1744,7.8,125716
2071,9.9,74299
1323,6.5,279034
1232,5.6,84474
2011,9.9,105225
804,7.2,140938
1708,9.1,51274
2219,9.4,78815
767,5.8,62675
1249,9.5,44043
1802,9.7,91908
633,9.2,161960
1024,5.5,59982
1881,6.4,73332
1931,7.2,235865
2160,8.5,62646
2393,9.2,81857
2240,8.0,98405
969,9.3,52393
1948,5.6,51076
620,7.6,109859
1824,8.6,140133
1936,7.7,233979
1512,7.2,61640
1320,5.5,162855
1178,7.1,102016
678,5.2,65504
1720,8.0,75588
1021,8.7,112458
550,9.6,124536
1193,10.0,175373
502,6.2,116773
862,9.9,81273
2041,6.1,90934
661,6.1,141213
874,6.6,275394
1643,6.0,107900
675,7.4,94985
1062,8.8,123657
2179,7.4,18446
1998,7.0,125558
1887,6.6,55209
2101,6.6,233676
2325,5.8,30081
1042,9.8,155252
1828,5.2,132368
2348,6.8,84373
2001,7.5,264528
2490,9.3,29715
1341,9.4,164165
705,6.0,223621
1812,8.8,226374
1375,5.9,76615
2033,8.9,85551
1584,9.0,156675
1717,8.4,55271
2042,7.1,166389
1901,6.8,82549
975,9.2,76753
678,8.0,73157
1136,6.6,116897
1247,8.4,130794
2399,8.4,102032
2479,9.5,142857
1075,7.9,187842
2120,5.7,157194
2022,9.4,104641
1560,6.3,70047
1526,8.2,174437
2021,8.3,291903
1277,9.2,257612
1782,6.3,138666
2156,9.0,139390
1105,9.6,137009
1786,7.4,154759
2443,7.7,132746
763,8.0,100856
1476,5.9,49761
654,7.7,77665
1560,5.9,71610
2351,8.3,57686
1918,7.8,131219
1735,7.2,104036
1766,8.9,154548
1412,7.5,189083
1206,8.8,107559
1688,10.0,197070
799,6.6,158181
1809,6.9,118102
2482,6.6,112990
1666,5.6,147657
730,7.6,145533
1809,8.2,128282
1671,7.2,118956
2061,6.6,64457
1079,5.1,75849
1668,7.7,137657
2242,7.7,144216
2205,5.1,113094
1227,9.5,138816
1248,6.9,105524
960,8.3,235370
520,9.6,53545
1758,5.3,246044
2163,7.1,79749
1131,9.9,45513
1332,9.2,147346
616,7.2,96801
1774,5.2,112083
681,5.9,119874
1668,8.8,37440
1438,8.6,156018
2405,7.0,77323
1026,7.5,157671
2130,7.5,107434
1607,9.8,69805
594,6.0,80668
1541,6.4,140967
1853,7.9,112216
2384,6.5,210828
942,9.8,44332
847,8.0,68896
1740,8.3,165554
1820,9.2,114670
2381,7.8,97405
1265,6.2,92003
2168,9.0,85732
1073,8.2,158515
1855,5.6,119601
1518,5.4,72330
1993,7.0,109208
901,8.0,59992
1347,8.9,81724
563,5.3,152556
2345,6.4,93627
594,8.8,368934
2391,6.5,62871
2184,8.1,163945
949,7.3,282346
2005,6.5,198337
1413,9.4,75384
1635,8.9,209294
715,6.4,61021
711,9.2,132259
694,5.3,131957
1928,5.9,87003
1340,10.0,220540
1036,5.7,167769
920,5.7,187950
588,7.4,58695
697,8.8,265749
2345,6.9,110493
1553,9.3,20337
830,9.8,123983
1893,5.4,206076
1571,6.1,76678
1504,9.3,108696
2225,9.7,124557
1331,7.1,95689
1805,6.3,295651
2212,5.1,219218
1414,6.0,125323
779,9.4,62189
2269,9.3,82731
1024,6.9,104548
1927,8.8,186864
1877,9.0,90839
1534,8.4,70876
919,5.2,124242
2139,6.8,82268
777,5.2,108994
1348,5.6,88271
1060,6.0,141697
1765,6.0,77206
2327,7.3,63781
654,6.3,107579
1854,8.0,210771
1933,5.2,71437
2221,6.5,57340
1323,8.9,89880
2079,7.2,68307
2181,6.4,149703
533,9.4,31779
1022,5.8,131531
2202,6.9,200424
1936,6.9,129718
1062,6.3,84762
1739,8.8,143526
2226,7.2,134652
2147,8.6,72770
973,8.5,165036
2242,7.7,277879
1417,8.9,292246
1424,7.0,122288
734,9.1,185384
1045,7.6,204233
2183,8.7,57991
1745,5.8,235868
526,8.5,150822
876,8.4,112953
1486,7.3,201083
1369,8.1,63962
1392,9.0,124552
1254,6.9,65428
2116,7.8,122062
581,5.9,111469
1234,9.5,181761
1852,9.8,116229
1749,8.5,82622
1367,9.4,96369
1971,9.2,53103
1473,7.3,57126
1942,8.4,94857
1764,9.5,99850
929,5.2,26941
1623,9.6,37543
1970,7.4,145765
1121,6.0,109358
1288,9.6,85375
2200,8.1,34369
1033,5.6,101172
1176,7.2,100350
2077,7.7,53409
677,6.5,109264
1965,8.4,67190
1778,5.3,68547
1624,9.5,86075
1256,8.3,71794
1062,5.3,89033
1804,5.4,241780
1922,8.2,90029
764,8.6,125238
1236,8.7,60541
676,6.1,45630
1441,7.5,159534
836,6.5,68523
1646,6.8,93997
2027,6.3,61638
1783,9.6,111944
2283,9.9,99102
2425,6.7,66373
737,6.3,286837
1004,6.4,163282
1732,5.6,116441
789,5.4,72672
623,5.4,125105
1920,7.8,160966
754,7.0,87326
1413,6.1,135601
633,8.2,217533
2184,8.1,98113
628,6.4,81244
1131,8.0,89895
1799,9.7,171139
918,7.3,62756
707,7.6,335964
2132,7.3,106920
2163,6.1,119575
1877,8.6,84559
1702,9.2,101252
2464,9.2,236723
2238,5.9,244256
955,5.6,158103
2156,7.0,130549
2102,5.9,175962
1612,5.6,140334
1282,9.0,83160
2365,9.6,195354
1983,5.5,62596
770,9.6,246772
2494,8.0,59096
2372,9.8,144657
574,9.4,98312
2163,5.8,268721
563,6.5,24804
1300,9.5,116955
1698,6.4,102088
1410,8.2,150619
1293,6.0,110839
2398,9.8,201264
1262,5.5,87432
2168,9.5,63493
872,5.7,184467
1107,8.6,209096
741,5.5,98677
1041,9.6,99800
1690,6.2,109379
2444,8.5,68608
985,8.7,70451
1031,9.7,127444
2342,7.6,59585
983,5.9,129467
1846,5.6,89818
2122,5.1,168508
2378,8.2,139480
559,7.7,192002
1764,8.0,58121
1864,9.3,134623
807,7.5,97785
974,6.3,219292
1083,9.5,52713
1618,8.7,318665
1321,9.3,150768
1361,5.6,130419
1297,8.8,134257
1916,6.4,88859
2029,9.9,124958
2108,8.5,173410
648,7.8,119770
717,8.2,57438
2119,9.1,168237
2065,6.7,198127
