company_size,salary_usd,benefits_score,company_size_encoded
S,103867,5.4,2
S,125902,9.1,2
M,29129,9.8,1
S,43029,7.4,2
L,79088,8.9,0
S,49171,5.5,2
L,62847,7.0,0
S,80522,8.9,2
S,64623,9.8,2
S,138114,5.7,2
L,175938,9.3,0
S,58622,7.7,2
M,79766,5.8,1
S,89995,5.6,2
L,160586,6.9,0
M,109290,9.8,1
M,222632,5.7,1
L,154841,6.5,0
M,350148,7.7,1
L,85240,9.7,0
M,129453,6.9,1
M,269378,8.8,1
L,280599,7.5,0
S,71137,9.4,2
M,174913,5.5,1
S,115630,9.3,2
M,70395,5.6,1
S,53458,8.6,2
S,28054,6.3,2
L,162934,7.5,0
L,111667,9.1,0
L,219405,6.1,0
L,111552,6.9,0
L,123560,7.7,0
M,304170,8.9,1
L,151323,5.6,0
S,57091,7.2,2
L,160113,5.5,0
L,69137,5.5,0
S,52465,7.9,2
S,74221,5.2,2
S,73237,5.8,2
L,116610,5.3,0
L,155471,5.5,0
M,53502,9.6,1
L,174189,8.7,0
L,140960,7.5,0
S,65603,5.1,2
L,280472,6.7,0
L,194338,5.9,0
L,162690,6.3,0
M,178197,8.1,1
S,75976,6.0,2
S,129457,9.9,2
S,116495,9.2,2
S,148839,5.5,2
M,123589,9.7,1
L,83978,9.3,0
L,66441,6.3,0
L,282786,9.8,0
M,102501,7.9,1
M,71975,9.1,1
M,66498,7.1,1
L,88009,5.1,0
L,163347,8.5,0
L,80967,5.0,0
M,108015,10.0,1
L,237965,9.4,0
L,48996,6.9,0
L,293914,8.8,0
M,68050,7.0,1
M,66356,6.3,1
L,68146,5.9,0
L,133642,5.8,0
M,53834,7.3,1
S,38246,7.9,2
L,87601,6.7,0
L,83658,5.8,0
S,109147,5.6,2
L,61946,6.7,0
L,343823,6.3,0
L,109859,7.7,0
S,186936,6.0,2
M,56525,5.9,1
S,65610,6.6,2
L,66543,5.9,0
L,95195,8.4,0
S,88191,7.8,2
S,85673,5.6,2
L,250835,9.8,0
S,65750,8.9,2
M,96483,8.1,1
L,111619,5.3,0
S,68910,6.5,2
M,32232,8.9,1
L,85895,5.0,0
S,151896,6.7,2
M,282442,9.6,1
M,132020,8.7,1
S,118211,8.1,2
L,95484,8.0,0
M,211850,5.6,1
S,120477,7.1,2
M,218123,5.3,1
M,98570,8.2,1
L,81790,7.7,0
L,91536,9.3,0
M,116205,9.5,1
M,58576,7.6,1
S,106840,9.3,2
L,123259,9.9,0
M,88273,8.3,1
M,133522,6.2,1
L,159549,8.6,0
M,106103,7.9,1
M,98258,5.9,1
S,125492,8.2,2
S,166393,5.5,2
M,86105,7.6,1
S,125111,5.0,2
M,103754,5.5,1
M,65132,9.5,1
S,195654,6.5,2
S,65035,9.1,2
L,248091,5.9,0
M,141327,7.3,1
L,343050,5.8,0
M,169592,8.5,1
M,73049,5.8,1
L,107795,9.3,0
M,103946,6.3,1
S,141419,5.6,2
S,56273,8.3,2
S,225699,7.2,2
S,191962,9.3,2
L,65172,6.3,0
L,152054,10.0,0
M,27800,5.1,1
S,87373,9.8,2
L,121517,5.2,0
S,95651,6.3,2
S,135229,7.6,2
L,59742,6.7,0
L,285325,5.3,0
M,177700,8.2,1
L,129173,6.0,0
L,124365,9.4,0
L,28510,7.1,0
L,147366,9.6,0
S,54967,6.5,2
S,56049,8.9,2
S,50627,7.0,2
L,129562,7.5,0
M,86193,8.9,1
L,242707,5.7,0
S,22180,8.8,2
L,144736,8.9,0
M,89075,8.4,1
M,146125,8.1,1
S,57872,9.7,2
M,49720,8.1,1
S,94893,6.1,2
S,124615,5.3,2
S,136314,6.0,2
S,60206,8.4,2
M,99753,9.4,1
S,93871,9.1,2
S,116623,8.8,2
S,102693,8.0,2
M,62122,8.2,1
L,58719,9.7,0
M,59864,9.1,1
L,248769,9.4,0
L,100787,9.6,0
L,90501,7.7,0
M,98721,6.1,1
L,216873,9.5,0
S,51793,9.8,2
S,89005,5.2,2
M,112200,5.2,1
S,93493,5.5,2
M,150175,8.3,1
L,66666,6.9,0
L,101266,5.8,0
M,76613,8.5,1
S,49536,8.5,2
L,61260,6.5,0
L,149430,7.2,0
L,123078,9.4,0
S,70132,9.6,2
L,141806,5.4,0
M,111124,5.1,1
S,152448,6.7,2
S,147859,5.9,2
M,71833,8.3,1
L,265945,8.5,0
L,182312,7.7,0
M,81783,5.5,1
L,283095,5.4,0
M,140169,7.7,1
S,55566,7.9,2
L,312518,5.9,0
S,42317,10.0,2
S,115876,6.0,2
L,59246,9.0,0
M,138647,6.5,1
M,28360,9.6,1
M,197908,6.4,1
S,181959,8.5,2
M,27691,7.8,1
M,142866,7.9,1
L,79744,8.8,0
S,198736,7.1,2
M,104891,8.8,1
L,61269,6.8,0
S,25071,7.7,2
M,84490,7.3,1
S,58087,8.8,2
M,50417,7.7,1
M,149113,8.8,1
S,94092,8.6,2
L,185420,9.4,0
M,93085,10.0,1
M,102367,9.9,1
L,213126,5.7,0
S,70624,7.5,2
S,48905,9.9,2
S,98101,7.4,2
M,141464,8.7,1
S,140338,8.0,2
S,102674,9.4,2
M,50281,6.4,1
L,126345,6.5,0
M,310457,8.0,1
M,133886,8.3,1
L,266548,5.2,0
L,45522,9.7,0
L,110658,8.3,0
L,80074,8.0,0
S,135856,7.6,2
S,116833,9.1,2
L,134634,9.1,0
L,129280,9.0,0
L,246914,5.5,0
M,94188,6.4,1
L,114774,5.2,0
L,59249,8.2,0
L,81389,7.9,0
S,60315,7.3,2
M,187520,6.4,1
M,137040,5.7,1
L,180365,6.4,0
L,40180,7.6,0
S,93313,6.3,2
M,106766,6.4,1
L,210437,8.0,0
S,75988,5.4,2
S,144385,7.3,2
S,90091,5.9,2
S,105779,5.7,2
L,306666,6.7,0
S,53085,9.7,2
M,100104,7.0,1
L,271861,9.2,0
M,49399,8.6,1
S,103468,9.3,2
M,93578,9.3,1
L,84233,5.7,0
L,112337,9.0,0
M,239391,5.0,1
S,45215,5.5,2
S,48795,8.7,2
M,119095,8.9,1
S,98669,8.3,2
M,128617,8.5,1
M,95556,6.2,1
L,200162,8.3,0
L,109357,6.7,0
M,122021,5.3,1
L,325087,5.5,0
M,168996,6.2,1
S,43570,6.9,2
L,149909,5.8,0
S,82164,6.0,2
S,92430,8.4,2
S,49758,7.6,2
L,74628,5.7,0
L,128025,7.1,0
S,100244,7.0,2
S,34992,9.9,2
L,94904,9.8,0
S,134647,8.8,2
S,47733,5.6,2
L,126186,5.2,0
M,178018,6.7,1
L,58807,6.8,0
L,78517,9.8,0
L,152471,6.8,0
L,83053,7.4,0
S,55419,8.7,2
M,226088,9.9,1
S,140926,7.9,2
S,97767,5.5,2
S,100990,8.7,2
M,136795,6.1,1
S,76815,5.5,2
M,80644,10.0,1
S,90240,9.1,2
S,199372,8.6,2
M,232839,6.9,1
M,120541,6.2,1
M,94694,8.5,1
M,69183,7.3,1
M,101698,7.9,1
M,131365,6.3,1
S,130237,10.0,2
L,171976,6.3,0
L,219348,5.6,0
M,215507,7.6,1
L,168512,9.1,0
S,121328,7.3,2
M,289498,9.1,1
S,109391,8.7,2
L,92796,9.6,0
M,254375,6.5,1
S,64737,6.2,2
S,101753,7.5,2
M,208375,9.1,1
S,127596,6.6,2
L,231910,9.4,0
M,40030,5.6,1
L,108886,6.0,0
M,25902,6.0,1
L,86757,7.0,0
M,38963,6.7,1
L,308292,7.9,0
L,194259,7.6,0
L,90499,7.1,0
S,152866,5.9,2
M,207262,9.0,1
L,97380,5.9,0
L,163759,6.1,0
S,121421,7.4,2
S,43568,9.1,2
L,119350,9.2,0
S,95494,6.0,2
S,62202,6.6,2
L,88967,7.1,0
M,63313,7.3,1
S,59228,8.8,2
S,125001,6.6,2
L,36642,5.9,0
M,113963,8.2,1
M,135609,8.7,1
M,129508,9.0,1
S,222566,6.3,2
L,263402,6.6,0
S,60120,6.9,2
S,76589,9.2,2
L,73963,9.9,0
L,320290,5.6,0
L,148841,6.6,0
L,111086,7.0,0
M,259096,7.0,1
L,90325,5.4,0
L,92718,9.6,0
M,124245,5.0,1
S,235413,8.0,2
L,137922,9.5,0
M,123420,8.3,1
L,234411,6.8,0
S,28209,9.3,2
S,77044,5.4,2
M,126485,5.5,1
L,75977,7.5,0
M,53042,8.1,1
M,88798,5.7,1
S,133645,9.9,2
L,123940,8.9,0
L,250927,7.2,0
S,68177,7.8,2
L,92501,7.1,0
M,117573,7.8,1
M,48867,8.8,1
S,65451,8.5,2
M,96257,9.9,1
S,64758,9.7,2
M,76008,7.7,1
S,61682,9.9,2
S,193425,9.6,2
M,96082,6.7,1
M,118266,10.0,1
L,92143,5.5,0
S,53657,6.1,2
M,219960,8.2,1
S,227427,7.2,2
L,140704,6.0,0
S,90170,7.9,2
S,75174,7.6,2
S,98977,6.2,2
L,92614,8.0,0
S,24682,8.2,2
S,169552,7.4,2
M,152388,7.6,1
S,56108,5.4,2
M,185781,9.7,1
S,175075,6.2,2
M,69174,9.9,1
L,114304,7.5,0
M,205622,8.0,1
L,162908,7.0,0
L,357781,10.0,0
M,204495,9.1,1
M,70678,7.6,1
M,114963,6.7,1
S,67163,8.1,2
S,211419,9.8,2
L,134096,5.1,0
L,146850,7.5,0
M,67285,9.8,1
M,287563,5.3,1
L,86376,5.2,0
S,78208,6.7,2
S,83692,8.6,2
M,143315,8.1,1
L,75949,5.7,0
M,124751,5.4,1
L,189998,6.9,0
L,193193,8.1,0
L,180069,7.2,0
L,202205,8.6,0
L,84851,7.6,0
S,100135,5.8,2
L,149157,5.2,0
L,255277,5.0,0
L,118601,5.3,0
M,204430,8.1,1
S,148777,8.5,2
L,280124,5.6,0
L,68849,8.6,0
L,29926,7.6,0
L,70863,7.9,0
M,63834,9.3,1
M,332210,10.0,1
S,67710,9.9,2
M,129621,9.4,1
L,84399,8.2,0
M,140977,7.4,1
L,130649,5.7,0
L,94972,7.4,0
S,176030,7.6,2
M,101314,6.0,1
S,59806,6.3,2
S,106748,7.4,2
M,49405,5.0,1
L,230116,8.0,0
M,155786,8.5,1
M,78295,6.2,1
L,116184,8.4,0
S,70480,9.2,2
L,257142,9.8,0
M,75895,7.3,1
L,130146,6.4,0
S,62607,5.1,2
L,213739,5.3,0
L,239862,5.4,0
L,85775,6.3,0
M,52732,6.5,1
M,134420,8.8,1
S,261477,7.0,2
M,163591,8.4,1
M,140181,6.6,1
M,142202,9.8,1
S,157835,9.3,2
L,186913,9.4,0
S,133440,5.5,2
S,138149,6.3,2
L,130691,5.8,0
M,87469,9.2,1
L,106777,10.0,0
M,50461,5.8,1
M,159609,8.5,1
M,154149,8.5,1
L,64819,5.7,0
L,125314,9.1,0
S,55051,7.1,2
L,32595,9.6,0
S,71110,7.8,2
S,169547,5.8,2
S,178084,8.4,2
S,62829,5.4,2
M,159514,6.4,1
S,127374,6.2,2
L,123377,5.5,0
M,131293,8.0,1
M,69197,7.2,1
M,96379,7.9,1
L,57105,6.8,0
M,41328,9.9,1
L,119623,6.8,0
M,158417,8.0,1
S,82345,5.6,2
M,28336,6.9,1
S,176246,5.4,2
S,47000,8.1,2
M,47164,5.5,1
M,132818,8.9,1
L,85866,8.0,0
S,92368,6.5,2
L,100531,6.4,0
S,87818,9.1,2
S,214112,7.7,2
L,137081,5.3,0
M,53421,5.6,1
L,75794,6.2,0
L,175103,5.3,0
S,175669,7.7,2
L,152942,8.4,0
L,115652,5.9,0
L,254643,6.3,0
L,113576,7.2,0
M,82775,9.4,1
S,166158,9.8,2
L,128965,8.0,0
M,117391,8.8,1
S,270558,9.3,2
S,190549,6.6,2
S,53483,6.2,2
S,119338,6.9,2
S,66333,7.9,2
M,102503,6.3,1
M,135092,5.5,1
S,102919,9.4,2
M,135359,6.7,1
L,125939,6.3,0
S,187712,8.0,2
M,243121,5.8,1
M,53273,7.2,1
L,34231,8.8,0
S,64663,7.7,2
S,145887,6.0,2
L,225404,8.3,0
M,118211,8.0,1
M,121319,7.2,1
S,83754,8.4,2
M,41420,8.4,1
L,167184,5.7,0
S,79973,7.4,2
L,215068,9.2,0
S,61811,8.9,2
S,105290,5.4,2
M,87480,7.2,1
M,100005,6.6,1
L,162358,9.3,0
S,158769,9.0,2
S,231743,8.3,2
L,198048,7.9,0
M,170409,8.9,1
M,137317,9.5,1
L,215252,7.6,0
S,115357,7.6,2
M,78765,6.3,1
M,111065,7.4,1
L,79550,5.3,0
S,155394,7.5,2
L,92899,9.6,0
S,94215,8.3,2
M,80817,8.4,1
S,142421,5.2,2
M,162016,9.0,1
M,240723,7.6,1
M,177202,9.7,1
S,19994,6.2,2
M,87827,5.3,1
L,246485,9.0,0
S,185718,7.8,2
L,80076,8.4,0
L,184303,6.5,0
S,144334,5.5,2
L,136225,8.4,0
M,132186,5.3,1
L,125855,9.5,0
S,56288,9.3,2
L,249001,6.3,0
S,132994,8.9,2
M,108206,8.4,1
M,55261,5.7,1
S,212757,7.6,2
S,115527,5.8,2
S,90576,5.8,2
S,68314,9.8,2
S,80632,9.2,2
L,85732,6.3,0
M,89212,5.6,1
L,58528,9.9,0
M,111013,9.5,1
L,161974,6.2,0
S,100290,5.8,2
M,66642,5.4,1
M,162695,9.4,1
M,137077,6.5,1
S,132459,5.4,2
S,19457,8.1,2
L,38912,9.7,0
L,111322,6.7,0
S,39729,7.6,2
M,64601,5.8,1
S,199532,9.4,2
M,204827,5.2,1
L,131492,5.2,0
M,200548,9.0,1
L,109537,8.9,0
L,169432,6.2,0
M,166233,7.8,1
S,67397,8.1,2
S,56703,8.7,2
S,26374,9.3,2
L,45657,7.4,0
S,39452,7.1,2
S,123631,7.7,2
S,102463,7.2,2
M,38458,6.0,1
S,50577,8.4,2
L,91272,8.1,0
L,92478,5.5,0
S,213025,6.2,2
L,240149,5.9,0
L,97727,9.7,0
S,81590,7.3,2
M,80741,7.9,1
S,207242,5.1,2
S,162118,8.7,2
L,95549,6.8,0
S,22852,7.1,2
L,99707,5.9,0
L,82711,5.9,0
M,114447,6.1,1
S,80841,7.7,2
L,75011,8.4,0
S,48013,6.6,2
L,210553,7.0,0
S,68238,7.8,2
M,211620,8.4,1
M,200684,7.6,1
S,91715,8.6,2
L,93185,9.0,0
M,87268,6.9,1
S,267540,7.7,2
M,126759,6.0,1
L,129742,7.2,0
M,78149,7.2,1
S,84880,8.2,2
L,106468,9.2,0
L,77051,6.8,0
M,54386,9.2,1
L,241352,8.7,0
S,122023,5.7,2
S,69776,8.3,2
L,150163,7.7,0
S,46451,8.2,2
S,78071,9.9,2
L,141974,8.6,0
L,101301,9.6,0
L,147615,5.3,0
M,59247,8.7,1
S,68387,9.4,2
L,94339,6.9,0
L,246518,8.7,0
M,102322,9.0,1
M,209756,6.2,1
M,130034,6.3,1
M,112402,5.6,1
M,111935,7.5,1
S,210290,6.2,2
S,156011,8.2,2
S,72835,9.0,2
M,182390,5.7,1
M,69023,9.1,1
M,92468,8.1,1
L,65251,5.6,0
M,217187,8.3,1
S,54380,9.6,2
L,295717,9.0,0
M,122502,6.8,1
L,109823,8.4,0
L,82666,7.3,0
L,69269,7.5,0
S,193819,7.4,2
M,104297,8.7,1
S,64787,7.7,2
M,321641,7.7,1
M,55628,5.8,1
S,45870,5.4,2
L,152656,7.1,0
M,26656,9.5,1
L,146759,8.4,0
S,44241,6.1,2
L,124494,7.4,0
M,83827,6.5,1
M,133335,8.7,1
L,161531,5.5,0
M,80194,5.9,1
M,181350,6.7,1
M,102985,8.7,1
M,70147,9.5,1
L,95188,9.4,0
L,274623,6.4,0
L,79001,7.8,0
M,133645,9.9,1
S,63052,6.5,2
M,150556,8.4,1
S,44619,7.6,2
L,243017,8.1,0
L,201305,9.2,0
L,94123,5.4,0
S,52016,6.2,2
S,48238,5.1,2
M,189852,8.2,1
M,71233,8.0,1
M,152809,9.3,1
M,79844,5.7,1
L,90766,7.7,0
M,94607,8.7,1
L,155537,9.6,0
M,84059,6.4,1
S,214035,10.0,2
M,62794,10.0,1
S,78666,8.3,2
M,73536,8.9,1
M,35544,5.9,1
L,49579,8.8,0
M,37102,5.6,1
S,151791,6.5,2
M,114945,9.5,1
M,74998,8.3,1
S,119208,6.6,2
M,215124,8.0,1
M,111381,8.7,1
M,62659,9.3,1
M,174509,6.1,1
L,76295,6.9,0
M,82190,5.3,1
S,60176,9.1,2
S,91041,6.3,2
L,51392,8.8,0
M,291795,7.8,1
L,95963,6.2,0
S,48317,9.4,2
S,66508,6.4,2
L,160872,9.8,0
S,170265,8.8,2
M,67378,6.8,1
L,201053,5.1,0
M,61127,8.2,1
M,132422,9.4,1
L,99521,5.4,0
M,187640,8.2,1
M,79512,6.2,1
M,76070,9.2,1
M,214448,8.2,1
S,197364,9.1,2
S,106426,5.9,2
S,64010,7.7,2
L,208320,6.0,0
S,93335,5.6,2
S,102368,7.6,2
S,64929,5.9,2
M,206784,6.2,1
L,203979,7.0,0
S,124710,5.3,2
L,60824,7.0,0
S,133068,7.0,2
S,122346,9.7,2
L,180133,5.9,0
L,79220,7.9,0
L,129587,6.8,0
S,58088,8.5,2
M,202346,8.8,1
L,242484,9.3,0
L,89975,8.6,0
M,89837,8.9,1
M,218325,5.6,1
M,75754,8.8,1
L,117509,7.8,0
M,84791,9.1,1
M,55644,7.5,1
L,32651,5.3,0
M,207687,6.2,1
L,251818,6.7,0
S,117307,7.6,2
S,67912,6.0,2
M,221812,7.3,1
M,67496,8.1,1
M,75744,9.6,1
S,78980,7.6,2
S,138142,7.4,2
M,183795,5.3,1
L,181750,6.1,0
S,122129,5.9,2
M,227275,7.7,1
S,164834,7.8,2
M,86870,5.4,1
L,75356,9.2,0
M,70888,5.4,1
L,85683,9.8,0
M,136342,8.1,1
S,308880,9.1,2
S,163206,6.7,2
L,268727,6.1,0
L,158218,7.0,0
S,90014,8.9,2
M,350601,7.5,1
S,162040,6.6,2
L,195569,5.0,0
S,65095,5.3,2
S,135374,6.5,2
M,114011,8.7,1
S,67057,9.3,2
L,59067,9.7,0
L,178851,5.4,0
S,91673,9.3,2
M,176800,8.2,1
S,56994,5.5,2
M,152056,6.9,1
S,77428,9.7,2
M,232854,5.8,1
L,198603,8.2,0
L,119402,8.4,0
M,62647,5.9,1
S,226045,7.2,2
L,220671,6.0,0
S,88695,5.8,2
L,55419,9.1,0
M,121382,9.6,1
L,80405,7.1,0
L,234097,5.9,0
M,122139,9.6,1
L,61146,8.7,0
S,72035,7.0,2
M,224347,8.0,1
S,54240,7.8,2
M,153995,9.7,1
L,196504,8.4,0
S,164839,10.0,2
M,57984,7.1,1
L,269893,5.2,0
S,72103,5.7,2
S,130093,8.2,2
L,68572,7.8,0
M,55431,5.5,1
L,104409,6.3,0
S,98179,9.2,2
S,138780,5.6,2
L,222699,6.4,0
L,50170,7.6,0
S,38746,5.9,2
M,74319,9.8,1
L,273668,7.9,0
M,66041,5.5,1
M,75268,7.4,1
M,177163,9.5,1
L,169340,9.0,0
M,150295,5.5,1
M,154260,7.1,1
M,100497,6.5,1
L,193134,6.8,0
L,170026,7.7,0
M,237130,7.8,1
S,122855,8.5,2
S,73055,8.9,2
S,38444,9.6,2
M,174441,9.5,1
S,120189,9.9,2
S,112460,9.8,2
M,230551,5.4,1
L,143999,8.8,0
L,181922,9.8,0
L,121801,10.0,0
M,158462,9.4,1
L,113678,9.6,0
M,151647,8.9,1
S,111894,7.9,2
M,99898,7.9,1
M,88708,8.2,1
M,101550,7.9,1
L,69360,7.1,0
S,124351,7.5,2
S,174613,5.6,2
L,164314,8.6,0
M,33496,8.0,1
M,90700,9.6,1
L,43580,9.1,0
S,134932,5.6,2
S,97649,9.1,2
S,150764,9.2,2
M,136387,9.9,1
M,99958,5.7,1
S,98300,5.5,2
S,22579,5.6,2
L,159778,9.3,0
M,52353,6.8,1
M,82987,9.1,1
S,76339,7.2,2
L,100750,7.3,0
S,73199,5.6,2
M,76495,7.5,1
M,101641,5.7,1
M,66025,9.0,1
L,55150,9.2,0
S,132349,5.6,2
M,84903,5.5,1
L,172144,6.3,0
M,83302,7.8,1
S,109085,7.5,2
M,354720,5.9,1
M,106171,8.6,1
M,86810,8.6,1
M,131624,9.0,1
S,68905,6.6,2
M,134463,5.3,1
L,98904,9.9,0
S,257480,5.5,2
S,117881,9.4,2
M,131840,8.7,1
S,235864,8.7,2
M,151764,7.8,1
L,120897,5.6,0
M,319778,7.2,1
M,213125,8.2,1
L,99994,5.2,0
L,42397,6.3,0
M,268816,7.4,1
L,146336,8.2,0
M,163963,6.7,1
M,50533,5.5,1
L,82127,5.2,0
S,116006,8.0,2
M,126184,5.6,1
L,160147,5.9,0
M,107865,9.1,1
S,187028,9.0,2
S,110875,7.1,2
S,206757,8.6,2
M,56474,8.2,1
M,85570,7.9,1
L,212458,9.5,0
S,70580,9.8,2
S,36309,6.6,2
M,64560,6.0,1
L,94949,6.0,0
M,74347,7.9,1
L,321456,8.6,0
L,72159,8.4,0
S,185190,8.5,2
L,150333,9.1,0
L,265558,9.9,0
L,82299,8.1,0
L,148281,7.8,0
S,33202,8.5,2
M,67300,7.1,1
L,120081,7.6,0
S,73036,9.2,2
S,87908,8.3,2
S,70146,5.5,2
S,32133,8.9,2
S,108840,7.5,2
M,122926,8.5,1
M,287863,6.5,1
S,99266,5.3,2
M,228899,8.4,1
M,162574,6.7,1
L,225255,5.5,0
S,132938,9.9,2
S,90671,9.8,2
L,179691,7.5,0
L,80674,9.6,0
S,96450,5.3,2
L,132495,8.9,0
L,70645,9.3,0
S,24476,7.5,2
L,219297,6.6,0
S,139564,9.2,2
S,232693,7.7,2
S,97324,6.7,2
L,83572,8.2,0
M,119106,7.8,1
L,107752,5.3,0
M,62312,7.8,1
L,118029,7.4,0
S,204810,6.1,2
M,79470,9.1,1
M,86228,6.6,1
L,118142,5.8,0
S,149989,6.8,2
M,59094,8.0,1
L,177285,8.2,0
M,86720,6.8,1
L,86353,9.3,0
M,43936,6.7,1
M,143556,8.9,1
M,78380,5.9,1
S,72730,7.1,2
L,290341,5.1,0
S,217967,8.7,2
L,102309,8.2,0
M,80525,7.3,1
L,202160,7.0,0
S,220964,8.3,2
L,56149,8.5,0
L,145157,5.6,0
L,172667,5.4,0
M,138247,6.0,1
M,129293,7.0,1
M,106869,5.1,1
L,57671,6.8,0
L,279242,6.9,0
L,204632,9.9,0
M,203509,6.1,1
S,76433,7.1,2
M,143395,7.8,1
M,190317,6.9,1
M,18052,5.0,1
L,157903,5.4,0
L,208955,8.9,0
L,34807,7.1,0
S,81021,9.9,2
L,64631,9.9,0
S,92162,9.5,2
M,110327,7.4,1
S,102765,8.5,2
M,91759,5.0,1
L,159836,5.4,0
L,120984,5.3,0
L,159881,6.7,0
L,89150,5.7,0
S,67892,5.6,2
L,92548,5.9,0
S,53496,9.0,2
S,70599,6.9,2
S,61691,9.0,2
L,128526,5.5,0
M,211888,6.9,1
S,111691,10.0,2
S,38446,5.3,2
L,90939,9.7,0
S,89119,6.7,2
L,334067,9.1,0
S,168122,6.3,2
S,130674,5.3,2
S,147848,9.4,2
M,206878,9.9,1
S,120770,7.4,2
S,209060,9.1,2
S,55846,6.8,2
M,96258,8.0,1
L,76228,7.1,0
L,202209,6.4,0
S,106972,7.1,2
S,79068,9.8,2
S,101691,5.8,2
L,113366,8.5,0
L,309967,6.8,0
S,137461,8.2,2
L,87443,8.1,0
M,116059,9.1,1
S,82475,9.4,2
M,134959,9.7,1
L,295543,8.7,0
M,69846,8.7,1
L,129073,8.8,0
L,60030,5.2,0
L,90890,5.8,0
L,166381,7.8,0
L,281704,9.6,0
S,132917,5.5,2
S,29350,8.1,2
S,72631,6.1,2
M,57268,7.5,1
L,83126,7.1,0
M,114645,6.0,1
S,63688,8.3,2
S,122807,6.2,2
S,102173,8.7,2
S,139906,8.9,2
S,161399,8.9,2
S,104420,7.7,2
L,88018,5.3,0
M,65855,8.8,1
L,153926,8.4,0
L,133543,7.3,0
M,132804,8.5,1
M,185999,8.7,1
M,160037,5.4,1
S,71318,9.5,2
L,210874,9.9,0
L,171409,7.0,0
S,41300,8.5,2
M,61734,7.4,1
L,171718,6.2,0
S,72603,8.5,2
M,147559,6.6,1
L,117163,7.4,0
M,112263,9.3,1
M,29429,8.6,1
L,125096,6.1,0
L,290902,5.4,0
M,139674,5.3,1
S,112288,8.8,2
M,55248,7.0,1
L,222488,5.3,0
L,186626,8.1,0
L,262649,7.2,0
S,103455,6.3,2
M,122416,9.5,1
L,126398,6.6,0
L,104577,8.4,0
M,222225,8.1,1
S,153799,7.2,2
L,77712,7.4,0
M,68332,9.4,1
L,81904,8.5,0
M,67175,6.8,1
L,71427,7.8,0
S,163454,9.6,2
S,70727,8.3,2
S,136745,5.3,2
M,122312,9.7,1
L,88018,8.2,0
S,107618,5.6,2
L,82542,5.8,0
L,37476,9.9,0
M,24095,6.9,1
L,295505,7.0,0
L,85346,8.7,0
L,142448,7.9,0
L,60149,6.0,0
M,92230,5.7,1
S,93635,7.3,2
M,109810,9.8,1
L,268003,6.2,0
L,241976,6.1,0
M,60314,8.5,1
M,34598,6.7,1
M,174612,9.4,1
S,119374,6.3,2
M,121158,8.2,1
M,126193,9.7,1
M,41111,9.7,1
S,22562,7.5,2
S,219263,5.1,2
S,96400,6.0,2
M,128818,7.8,1
M,216334,6.2,1
S,94530,6.1,2
M,89370,8.2,1
M,127066,7.8,1
L,110035,7.8,0
M,139926,6.9,1
S,77667,8.6,2
M,178132,5.8,1
S,86792,7.6,2
L,316782,5.9,0
L,96906,7.7,0
M,69233,6.5,1
S,108244,7.9,2
L,93348,8.3,0
M,79789,8.8,1
L,69277,7.0,0
S,182548,5.5,2
S,80971,9.9,2
S,84774,5.2,2
M,88260,8.7,1
L,105933,6.2,0
M,252207,8.9,1
L,24594,8.1,0
L,133353,8.6,0
M,116932,6.2,1
L,169884,7.1,0
M,171722,9.9,1
M,303831,8.3,1
S,28602,5.2,2
M,267508,9.6,1
L,115925,9.3,0
S,80656,8.1,2
M,27562,6.8,1
S,192999,8.5,2
M,254016,9.1,1
S,63794,8.1,2
M,82068,6.7,1
S,68103,6.3,2
S,108322,8.9,2
M,80835,5.4,1
S,114660,9.5,2
L,106582,8.1,0
S,96014,8.4,2
M,91689,7.0,1
S,64501,9.5,2
L,75701,5.8,0
S,45437,6.6,2
M,74737,9.9,1
L,57174,6.9,0
M,152694,9.2,1
L,118599,5.2,0
S,87706,6.0,2
M,88238,8.9,1
S,92582,9.9,2
M,38341,7.7,1
M,40454,6.9,1
M,67022,8.7,1
S,46195,9.5,2
L,184717,7.5,0
M,84313,7.4,1
M,171948,7.8,1
L,65079,6.6,0
S,257240,5.1,2
M,71462,8.6,1
M,123699,5.6,1
M,72589,7.0,1
S,128822,9.9,2
M,76617,5.6,1
S,93353,5.6,2
L,128582,8.0,0
S,105420,8.9,2
L,158281,5.4,0
M,90700,8.6,1
L,163549,6.7,0
M,91126,5.9,1
L,197097,5.8,0
S,130848,9.1,2
L,115185,9.2,0
S,74184,7.9,2
L,85351,8.2,0
S,65593,6.0,2
S,123894,5.9,2
L,152751,9.9,0
S,94949,9.6,2
L,199664,6.3,0
L,51090,7.1,0
S,80797,9.1,2
L,148078,5.0,0
L,241116,9.9,0
M,71525,8.8,1
S,228052,7.0,2
L,92722,9.8,0
L,177606,7.5,0
L,65911,9.3,0
S,91391,9.2,2
M,201317,6.2,1
M,63528,8.2,1
L,74903,9.9,0
S,33431,8.1,2
S,58058,5.0,2
L,125186,5.2,0
L,157137,6.0,0
M,32212,6.5,1
L,96262,8.3,0
M,87709,6.8,1
M,150226,9.7,1
L,68640,8.8,0
M,54111,6.2,1
S,144317,6.8,2
L,136724,9.5,0
L,100385,6.8,0
L,90275,6.0,0
S,180652,7.9,2
M,51128,6.9,1
L,129737,8.9,0
L,81423,5.5,0
L,171399,7.1,0
L,299540,6.9,0
